method,episode_reward,num_sensors,U_expected_undetected,V_void_probability,D_global_detection,D_min_worst_region_detection,U_max_worst_region_residual,D_mean_active_region_detection,risk_imbalance_cv,dominant_alpha_deg,dominant_p_km,sensors
random_sequential,-0.14449086168722614,4,6.864968150806391,0.0010437156935375667,0.3135031849193609,0.0,0.4715988387005485,0.31794900941527326,0.4352930976278648,45.0,-1.1666666666666667,"[[8.8859, 3.6853], [5.8859, 7.6853], [6.8859, 8.0], [5.8859, 9.0]]"
random_sequential,0.9421510705767773,4,7.267749593913811,0.0006976802924198889,0.27322504060861896,0.0,0.4548813612848047,0.26282191232807245,0.39570330258840747,99.0,-0.16666666666666696,"[[1.0, 7.8185], [0.0, 7.8185], [0.0, 6.8185], [3.0, 5.8185]]"
random_sequential,-5.978172209926376,4,6.744144117391082,0.00117775626917174,0.3255855882608918,0.0,0.4717913253797552,0.31127309215433274,0.4329748246204577,45.0,-1.1666666666666667,"[[5.2034, 6.6353], [6.2034, 5.6353], [7.2034, 5.6353], [10.0, 6.6353]]"
random_sequential,3.50370451169681,4,6.695775337661406,0.0012361230898332287,0.3304224662338594,0.0,0.46302341811462744,0.3258039915004158,0.39747188709368797,99.0,0.16666666666666652,"[[2.1308, 9.7423], [5.1308, 7.7423], [1.1308, 7.7423], [0.0, 5.7423]]"
random_sequential,-0.5434336289329453,4,6.74401560567733,0.0011779076343741664,0.3255984394322671,1.3046674851580065e-11,0.3950376496177599,0.284901463326388,0.4408624461285275,50.99999999999999,-1.8333333333333335,"[[4.0028, 4.7355], [5.0028, 6.7355], [5.0028, 4.7355], [4.0028, 5.7355]]"
one_step_greedy_sequential,1.2663246903163192,2,8.336608130887857,0.00023958360253721617,0.1663391869112143,0.0,0.5288735857417041,0.17444668013111175,0.337281735852967,45.0,-1.1666666666666667,"[[4.7753, 8.4006], [4.7753, 10.0]]"
one_step_greedy_sequential,2.924717057391847,3,6.997590125210124,0.0009140821369186101,0.30024098747898764,1.3513634655737405e-12,0.4688653214023276,0.2812128833505303,0.3692368460946545,45.0,-1.1666666666666667,"[[5.0567, 4.9942], [5.0567, 6.9942], [5.0567, 8.9942]]"
one_step_greedy_sequential,3.406704629386283,4,6.523995148433553,0.0014677933206735196,0.34760048515664477,0.0,0.4379918368043044,0.3338337969311944,0.3911841988392943,9.0,-0.8333333333333335,"[[1.9408, 3.8613], [1.9408, 5.8613], [1.9408, 7.8613], [1.9408, 9.8613]]"
one_step_greedy_sequential,3.9701638834583686,4,6.011777879054826,0.0024497289846489184,0.3988222120945174,1.9293100462780544e-06,0.3624616089848744,0.3689464289879249,0.3736578308224374,9.0,-1.5000000000000002,"[[5.4492, 1.878], [5.4492, 3.878], [5.4492, 5.878], [5.4492, 7.878]]"
one_step_greedy_sequential,0.6765803290146,1,9.112199700895818,0.00011031179509885109,0.08878002991041822,0.0,0.5288736053839216,0.09241394374971122,0.22517015513574107,45.0,-1.1666666666666667,"[[2.3754, 9.3499]]"
one_step_greedy_sequential,1.0094272428558055,2,8.539965674835543,0.00019549697049747042,0.14600343251644576,0.0,0.5288651941507673,0.1525703350290723,0.31368007684787935,45.0,-1.1666666666666667,"[[7.8953, 8.4421], [7.8953, 10.0]]"
one_step_greedy_sequential,1.9672526022184262,3,7.868012357173061,0.0003827944652161252,0.2131987642826939,0.0,0.5109737979027196,0.21739761225791013,0.35951199099518416,45.0,-1.1666666666666667,"[[9.7095, 5.4907], [9.7095, 7.4907], [9.7095, 9.4907]]"
one_step_greedy_sequential,0.7909128713882647,1,9.008261026010668,0.00012239451193658468,0.09917389739893312,0.0,0.5288736054300857,0.10412085455659284,0.2476444486195598,45.0,-1.1666666666666667,"[[3.2805, 9.1252]]"
one_step_greedy_sequential,1.1603621145988487,2,8.63697362086868,0.0001774230399408825,0.13630263791313202,0.0,0.5111860284294707,0.1400250338641368,0.2768363630695617,45.0,-1.1666666666666667,"[[9.7266, 7.177], [9.7266, 9.177]]"
one_step_greedy_sequential,3.3200090550560186,4,6.602809306915611,0.0013565517093407833,0.33971906930843887,0.0,0.462199570843039,0.341172819923548,0.45148080849175765,45.0,-1.1666666666666667,"[[8.6229, 2.9712], [8.6229, 4.9712], [8.6229, 6.9712], [8.6229, 8.9712]]"
one_step_greedy_sequential,0.41290585205774977,1,9.351903770856591,8.680001436031285e-05,0.06480962291434089,0.0,0.5288726738034506,0.06672259650919245,0.19365476803518752,45.0,-1.1666666666666667,"[[9.4682, 9.1069]]"
one_step_greedy_sequential,1.7312623726932386,2,8.117973386237416,0.00029813224753196134,0.1882026613762584,0.0,0.5111746644200839,0.19098542874052263,0.3381094102798305,45.0,-1.1666666666666667,"[[7.7594, 6.6744], [7.7594, 8.6744]]"
